id,timestamp,full_sq,life_sq,floor,max_floor,material,build_year,num_room,kitch_sq,state,product_type,sub_area,area_m,raion_popul,green_zone_part,indust_part,children_preschool,preschool_quota,preschool_education_centers_raion,children_school,school_quota,school_education_centers_raion,school_education_centers_top_20_raion,hospital_beds_raion,healthcare_centers_raion,university_top_20_raion,sport_objects_raion,additional_education_raion,culture_objects_top_25,culture_objects_top_25_raion,shopping_centers_raion,office_raion,thermal_power_plant_raion,incineration_raion,oil_chemistry_raion,radiation_raion,railroad_terminal_raion,big_market_raion,nuclear_reactor_raion,detention_facility_raion,full_all,male_f,female_f,young_all,young_male,young_female,work_all,work_male,work_female,ekder_all,ekder_male,ekder_female,0_6_all,0_6_male,0_6_female,7_14_all,7_14_male,7_14_female,0_17_all,0_17_male,0_17_female,16_29_all,16_29_male,16_29_female,0_13_all,0_13_male,0_13_female,raion_build_count_with_material_info,build_count_block,build_count_wood,build_count_frame,build_count_brick,build_count_monolith,build_count_panel,build_count_foam,build_count_slag,build_count_mix,raion_build_count_with_builddate_info,build_count_before_1920,build_count_1921-1945,build_count_1946-1970,build_count_1971-1995,build_count_after_1995,ID_metro,metro_min_avto,metro_km_avto,metro_min_walk,metro_km_walk,kindergarten_km,school_km,park_km,green_zone_km,industrial_km,water_treatment_km,cemetery_km,incineration_km,railroad_station_walk_km,railroad_station_walk_min,ID_railroad_station_walk,railroad_station_avto_km,railroad_station_avto_min,ID_railroad_station_avto,public_transport_station_km,public_transport_station_min_walk,water_km,water_1line,mkad_km,ttk_km,sadovoe_km,bulvar_ring_km,kremlin_km,big_road1_km,ID_big_road1,big_road1_1line,big_road2_km,ID_big_road2,railroad_km,railroad_1line,zd_vokzaly_avto_km,ID_railroad_terminal,bus_terminal_avto_km,ID_bus_terminal,oil_chemistry_km,nuclear_reactor_km,radiation_km,power_transmission_line_km,thermal_power_plant_km,ts_km,big_market_km,market_shop_km,fitness_km,swim_pool_km,ice_rink_km,stadium_km,basketball_km,hospice_morgue_km,detention_facility_km,public_healthcare_km,university_km,workplaces_km,shopping_centers_km,office_km,additional_education_km,preschool_km,big_church_km,church_synagogue_km,mosque_km,theater_km,museum_km,exhibition_km,catering_km,ecology,green_part_500,prom_part_500,office_count_500,office_sqm_500,trc_count_500,trc_sqm_500,cafe_count_500,cafe_sum_500_min_price_avg,cafe_sum_500_max_price_avg,cafe_avg_price_500,cafe_count_500_na_price,cafe_count_500_price_500,cafe_count_500_price_1000,cafe_count_500_price_1500,cafe_count_500_price_2500,cafe_count_500_price_4000,cafe_count_500_price_high,big_church_count_500,church_count_500,mosque_count_500,leisure_count_500,sport_count_500,market_count_500,green_part_1000,prom_part_1000,office_count_1000,office_sqm_1000,trc_count_1000,trc_sqm_1000,cafe_count_1000,cafe_sum_1000_min_price_avg,cafe_sum_1000_max_price_avg,cafe_avg_price_1000,cafe_count_1000_na_price,cafe_count_1000_price_500,cafe_count_1000_price_1000,cafe_count_1000_price_1500,cafe_count_1000_price_2500,cafe_count_1000_price_4000,cafe_count_1000_price_high,big_church_count_1000,church_count_1000,mosque_count_1000,leisure_count_1000,sport_count_1000,market_count_1000,green_part_1500,prom_part_1500,office_count_1500,office_sqm_1500,trc_count_1500,trc_sqm_1500,cafe_count_1500,cafe_sum_1500_min_price_avg,cafe_sum_1500_max_price_avg,cafe_avg_price_1500,cafe_count_1500_na_price,cafe_count_1500_price_500,cafe_count_1500_price_1000,cafe_count_1500_price_1500,cafe_count_1500_price_2500,cafe_count_1500_price_4000,cafe_count_1500_price_high,big_church_count_1500,church_count_1500,mosque_count_1500,leisure_count_1500,sport_count_1500,market_count_1500,green_part_2000,prom_part_2000,office_count_2000,office_sqm_2000,trc_count_2000,trc_sqm_2000,cafe_count_2000,cafe_sum_2000_min_price_avg,cafe_sum_2000_max_price_avg,cafe_avg_price_2000,cafe_count_2000_na_price,cafe_count_2000_price_500,cafe_count_2000_price_1000,cafe_count_2000_price_1500,cafe_count_2000_price_2500,cafe_count_2000_price_4000,cafe_count_2000_price_high,big_church_count_2000,church_count_2000,mosque_count_2000,leisure_count_2000,sport_count_2000,market_count_2000,green_part_3000,prom_part_3000,office_count_3000,office_sqm_3000,trc_count_3000,trc_sqm_3000,cafe_count_3000,cafe_sum_3000_min_price_avg,cafe_sum_3000_max_price_avg,cafe_avg_price_3000,cafe_count_3000_na_price,cafe_count_3000_price_500,cafe_count_3000_price_1000,cafe_count_3000_price_1500,cafe_count_3000_price_2500,cafe_count_3000_price_4000,cafe_count_3000_price_high,big_church_count_3000,church_count_3000,mosque_count_3000,leisure_count_3000,sport_count_3000,market_count_3000,green_part_5000,prom_part_5000,office_count_5000,office_sqm_5000,trc_count_5000,trc_sqm_5000,cafe_count_5000,cafe_sum_5000_min_price_avg,cafe_sum_5000_max_price_avg,cafe_avg_price_5000,cafe_count_5000_na_price,cafe_count_5000_price_500,cafe_count_5000_price_1000,cafe_count_5000_price_1500,cafe_count_5000_price_2500,cafe_count_5000_price_4000,cafe_count_5000_price_high,big_church_count_5000,church_count_5000,mosque_count_5000,leisure_count_5000,sport_count_5000,market_count_5000,price_doc
22730,2014-09-20,39,19,9,17,1,2007,1,7,3,Investment,Severnoe,10416574.64,27992,0.146446907,0.197367951,2510,1135,2,2423,3298,2,0,32,0,0,1,4,no,0,1,1,no,no,no,no,no,no,no,no,122873,54937,67936,5238,2639,2599,19539,9481,10058,3215,841,2374,2510,1265,1245,2423,1225,1198,5799,2934,2865,24357,11160,13197,4648,2342,2306,479,9,97,2,317,6,42,0,6,0,479,4,55,196,11,213,8,7.9947291,7.653476745,87.32690935,7.277242445,3.136510669,0.198199046,2.361208462,0.165201766,0.873626832,19.19365,0.787703,8.078755,3.186128654,38.23354385,107,3.191715288,4.748517944,107,0.149954904,1.799458848,0.637120815,no,2.675910164,15.81716071,18.14832224,18.73845392,20.22946282,0.484058876,5,no,2.521797377,36,0.158268166,no,17.25381385,121,20.46609786,1,23.80269945,4.94347509,5.282367952,2.344132111,5.531628447,8.863128988,13.74793586,4.892790887,3.637723051,0.276798076,10.00916387,15.81187467,5.12372866,2.64716719,14.24761975,6.120121496,7.353936505,3.80351658,2.824989591,2.704108389,0.371324016,0.198199046,1.218320934,0.822218013,8.89613471,16.98681089,12.64939017,12.26710138,1.600276527,satisfactory,13.4,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,28.58,0.58,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,1,0,39.73,5.02,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,1,2,0,0,1,0,40.06,8.75,0,0,0,0,1,300,500,400,0,1,0,0,0,0,0,1,3,0,0,1,0,31.79,8.21,1,40000,2,349000,9,525,875,700,1,4,2,2,0,0,0,2,3,0,0,1,0,24.6,6.48,4,214000,11,602067,34,787.5,1312.5,1050,2,9,10,8,3,2,0,4,5,0,0,7,1,5500000
22731,2014-09-20,37,18,8,17,1,1994,1,8,1,Investment,Otradnoe,10053051.74,175518,0.096270197,0.300322518,9753,5088,4,10311,12721,4,0,NA,1,0,10,3,no,0,9,6,no,yes,no,yes,no,no,no,no,61396,27916,33480,21400,11094,10306,112133,59089,53044,41985,12703,29282,9753,5044,4709,10311,5335,4976,23849,12412,11437,11588,5359,6229,18732,9663,9069,282,35,0,0,20,5,222,0,0,0,282,0,0,14,246,22,24,2.352097464,1.265413362,14.95479508,1.246232923,0.122265931,0.308643149,1.381047478,0.367467561,1.157652374,22.25081,1.134015,2.522904,3.063902613,36.76683136,23,3.063902613,5.400270344,23,0.226611026,2.719332306,0.57304444,no,3.85642183,8.007277408,10.17103411,10.77809518,12.24406366,3.637229683,5,no,3.856421801,1,1.588641347,no,11.75668523,101,15.24320779,4,15.27182202,5.586595851,2.770923042,2.015498255,6.992349532,1.963220609,8.034370549,0.455028603,0.797321599,1.608683178,2.209076226,5.983209463,3.371458058,3.058111992,3.803007145,0.126504823,1.6552725,2.096260926,0.322633637,1.554047526,0.826077829,0.308643149,1.239838112,0.870076048,1.880507345,6.560934729,4.473410272,4.127262593,0.556956034,good,6.67,0,0,0,1,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,19.01,0,0,0,3,41970,12,616.67,1041.67,829.17,0,3,5,4,0,0,0,0,1,0,0,5,2,18.15,3.46,0,0,6,98337,23,585.71,1023.81,804.76,2,6,10,4,1,0,0,1,2,0,0,10,2,13.69,13.14,2,41042,8,360137,35,681.25,1171.88,926.56,3,6,15,8,3,0,0,3,6,1,0,16,2,17.3,19.32,16,319636,23,674321,75,663.24,1125,894.12,7,22,24,15,6,1,0,7,14,1,0,27,3,16,15.82,41,831598,51,2511392,218,673.37,1133.17,903.27,19,65,66,49,15,4,0,12,25,1,3,82,5,7000000
22732,2014-09-20,37,NA,16,16,1,2014,1,1,NA,OwnerOccupier,Tverskoe,7307410.574,75377,0.065444314,7.81528e-5,4237,1874,4,6398,6772,4,1,1046,3,2,29,16,yes,10,23,141,no,no,no,yes,yes,no,no,yes,116742,52836,63906,11272,5470,5802,43921,21901,22020,20184,6644,13540,4237,2079,2158,6398,3094,3304,12508,6065,6443,23480,11491,11989,9955,4835,5120,651,19,27,4,529,25,41,0,5,1,650,263,105,154,71,57,120,1.482746099,1.036567808,13.45906811,1.121589009,1.048961618,0.269716418,0.284299796,0.189089214,2.640802933,10.37804,4.242627,12.18074,3.37871695,40.5446034,5,4.060429824,5.143797873,32,0.326034852,3.91241822,0.524839432,no,13.91781463,4.081282595,2.185333005,0.506919217,0.072896553,4.081282581,4,no,4.273395045,34,2.566044379,no,4.060429824,32,3.983720702,13,8.750185233,6.663316708,0.890000675,5.444975645,4.308530651,3.757129842,7.836658044,1.09289653,0.269716418,1.421099479,0.501855865,4.018205464,1.171506135,0.615657645,3.939381726,2.6081621,2.180439629,1.091506532,0.107359506,0.182194269,0,0.269716418,0.181896599,0.184681464,1.827838178,2.370384782,0.695250774,1.184339884,0.107759077,excellent,12.24,0,10,131844,6,467600,71,954.84,1564.52,1259.68,9,19,11,13,14,4,1,8,15,0,0,9,1,7.51,0,47,649057,20,842476,316,914.53,1500,1207.26,20,94,56,68,50,27,1,16,35,0,11,16,1,5.7,0,120,1259653,25,1075476,643,899.17,1476.03,1187.6,38,165,143,160,87,45,5,44,66,0,20,25,2,6.05,0,232,2210580,34,1240332,1058,891.63,1468.75,1180.19,66,255,257,257,150,63,10,67,104,1,47,42,2,6.96,0.99,486,5082992,54,1702619,1815,882.31,1453,1167.66,113,449,432,446,255,105,15,94,162,2,85,88,6,6.8,5.73,774,9997846,101,3346565,2625,880.53,1451.32,1165.93,170,639,642,636,371,141,26,150,249,2,105,203,13,3164406
22733,2014-09-20,72,46,9,9,1,1976,3,8,3,Investment,Ramenki,18800000.1,125111,0.169625419,0.019508796,8371,903,8,7687,7788,8,0,176,5,1,12,5,yes,1,5,11,no,no,no,yes,no,no,no,no,61039,27823,33216,16928,8715,8213,79011,41069,37942,29172,8989,20183,8371,4356,4015,7687,3937,3750,19215,9989,9226,15495,7299,8196,15224,7873,7351,314,78,2,0,99,38,97,0,0,0,314,1,0,135,98,80,170,4.558667926,3.088201961,33.26116407,2.771763672,0.086131499,0.896736291,1.52337379,0.309668338,0.607137731,12.23697,2.413686,15.30699,5.669659005,68.03590806,50,5.472410406,7.358564394,92,0.06953302,0.834396235,0.216196628,no,7.190399142,2.169614848,4.90290281,6.030825453,6.912438368,1.466251934,6,no,2.169614844,4,0.562375921,no,6.478084874,50,13.22419114,5,15.85544668,5.138417646,1.155743962,2.827306807,3.292197192,4.476606879,16.46452705,6.332111835,0.52340438,0.773280948,6.478688054,6.334515929,2.098433885,1.990330985,9.731778859,1.7798233,1.981024457,3.096857403,0.967177232,0.154036756,0.847457704,0.896736291,0.507939762,0.512545544,1.109468083,5.335141431,1.979915857,3.962662265,0.380154918,satisfactory,8.19,0,2,5686,0,0,8,1060,1700,1380,3,1,1,2,0,1,0,0,0,0,0,1,0,14.54,5.27,5,42469,1,30117,16,1184.62,1923.08,1553.85,3,3,2,3,2,3,0,1,1,0,0,4,0,31.53,5.19,7,48069,1,30117,22,1015.79,1657.89,1336.84,3,6,3,4,3,3,0,1,7,1,0,6,0,33.51,3,11,208869,1,30117,44,1236.59,2012.2,1624.39,3,9,6,7,11,7,1,2,9,1,1,13,0,22.37,3.48,27,817773,12,502532,101,1075.27,1758.06,1416.67,8,20,21,21,18,11,2,4,15,1,3,30,1,20.29,7.63,112,4107233,33,1317138,499,977.34,1602.4,1289.87,40,97,115,124,80,36,7,13,34,1,9,95,3,12950000
22734,2014-09-20,83,NA,13,22,4,NA,3,1,NA,OwnerOccupier,Mitino,12583535.69,178473,0.194702869,0.069753361,13087,6839,9,13670,17063,10,0,NA,1,0,17,6,no,0,11,4,no,no,no,no,no,no,no,no,21155,9828,11327,28563,14680,13883,120381,60040,60341,29529,9083,20446,13087,6645,6442,13670,7126,6544,32063,16513,15550,3292,1450,1842,24934,12782,12152,458,9,51,12,124,50,201,0,9,2,459,13,24,40,130,252,37,1.207655812,0.69589344,8.350721277,0.69589344,0.621263399,0.316660787,0.973809224,0.079038949,0.547333402,16.79137,1.991988,12.627,2.41407259,28.96887108,4,1.938684671,2.761144844,4,0.101966273,1.223595278,0.327460593,no,1.02156645,12.89334663,15.68976851,16.53276707,17.71852563,1.021566429,1,no,1.071818652,37,0.682914791,no,15.60102044,83,4.857258108,1,25.83527918,7.809375043,4.505787726,0.55316529,9.891698409,0.446300806,26.01535697,2.200169118,0.124655337,2.236752112,7.964485004,5.508160781,3.086144821,2.130967901,6.912534356,3.502832369,9.025801389,1.132403316,0.21378216,0.815652281,0.691768664,0.316660787,0.874188655,0.339901428,13.57899582,15.11331745,14.51587573,3.363541372,0.14933682,good,24.91,0,0,0,2,8600,1,500,1000,750,0,0,1,0,0,0,0,0,1,0,0,2,0,28.56,5.57,1,0,4,48264,6,916.67,1583.33,1250,0,0,3,1,2,0,0,1,1,0,0,6,0,26.68,6.15,4,167000,9,125744,17,700,1205.88,952.94,0,3,8,4,2,0,0,1,1,0,0,9,0,24.21,7.97,4,167000,12,163044,25,748,1280,1014,0,4,11,6,4,0,0,3,2,0,0,14,1,21.1,9.32,8,244166,21,874180,46,860.87,1434.78,1147.83,0,7,18,13,6,1,1,4,4,0,0,20,3,18.42,5.95,14,499392,34,1217838,99,868.13,1450.55,1159.34,8,15,34,24,13,4,1,5,7,0,1,42,6,12207870
22735,2014-09-20,60,NA,9,17,1,NA,2,1,1,OwnerOccupier,Tverskoe,7307410.574,75377,0.065444314,7.81528e-5,4237,1874,4,6398,6772,4,1,1046,3,2,29,16,yes,10,23,141,no,no,no,yes,yes,no,no,yes,116742,52836,63906,11272,5470,5802,43921,21901,22020,20184,6644,13540,4237,2079,2158,6398,3094,3304,12508,6065,6443,23480,11491,11989,9955,4835,5120,651,19,27,4,529,25,41,0,5,1,650,263,105,154,71,57,120,1.482746099,1.036567808,13.45906811,1.121589009,1.048961618,0.269716418,0.284299796,0.189089214,2.640802933,10.37804,4.242627,12.18074,3.37871695,40.5446034,5,4.060429824,5.143797873,32,0.326034852,3.91241822,0.524839432,no,13.91781463,4.081282595,2.185333005,0.506919217,0.072896553,4.081282581,4,no,4.273395045,34,2.566044379,no,4.060429824,32,3.983720702,13,8.750185233,6.663316708,0.890000675,5.444975645,4.308530651,3.757129842,7.836658044,1.09289653,0.269716418,1.421099479,0.501855865,4.018205464,1.171506135,0.615657645,3.939381726,2.6081621,2.180439629,1.091506532,0.107359506,0.182194269,0,0.269716418,0.181896599,0.184681464,1.827838178,2.370384782,0.695250774,1.184339884,0.107759077,excellent,12.24,0,10,131844,6,467600,71,954.84,1564.52,1259.68,9,19,11,13,14,4,1,8,15,0,0,9,1,7.51,0,47,649057,20,842476,316,914.53,1500,1207.26,20,94,56,68,50,27,1,16,35,0,11,16,1,5.7,0,120,1259653,25,1075476,643,899.17,1476.03,1187.6,38,165,143,160,87,45,5,44,66,0,20,25,2,6.05,0,232,2210580,34,1240332,1058,891.63,1468.75,1180.19,66,255,257,257,150,63,10,67,104,1,47,42,2,6.96,0.99,486,5082992,54,1702619,1815,882.31,1453,1167.66,113,449,432,446,255,105,15,94,162,2,85,88,6,6.8,5.73,774,9997846,101,3346565,2625,880.53,1451.32,1165.93,170,639,642,636,371,141,26,150,249,2,105,203,13,6592000
22736,2014-09-22,78,NA,17,24,4,NA,2,1,NA,OwnerOccupier,Poselenie Moskovskij,40366999.51,21819,0.492839845,0.075778755,1497,NA,0,1437,NA,0,0,NA,0,0,3,3,no,0,2,3,no,no,no,no,no,no,no,no,7341,3445,3898,3128,1618,1510,13996,7394,6602,4695,1331,3365,1497,777,721,1437,741,697,3523,1830,1694,1566,840,727,2756,1423,1333,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,140,2.523793307,1.780698378,21.36838053,1.780698378,1.075394542,1.690124396,2.16675932,0.294152886,0.437857035,15.16405,0.739499,13.85367,2.91910099,35.02921188,105,3.326431841,4.038187159,105,1.055815136,12.66978163,0.191540335,no,0.718059617,11.05825993,13.75272697,14.92160159,15.75024402,0.718059625,1,no,0.954182511,22,1.720822365,no,21.64127957,50,10.10166169,8,23.58812822,10.90144317,2.925450824,0.578666839,5.006272263,1.667530129,8.281028062,1.948185066,0.844726744,4.24041013,6.372093119,6.8475179,3.459267274,1.046516712,21.02663077,1.811201877,5.842594857,5.247595965,0.742543405,0.743496624,1.277151046,1.690124396,2.452731075,0.432104824,6.132985602,6.408504028,3.735006239,2.174040194,0.986603097,no data,11.66,0.97,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,28.97,5.07,1,19000,1,75000,1,500,1000,750,0,0,1,0,0,0,0,0,1,0,0,1,0,30.06,6.84,1,19000,3,105000,2,500,1000,750,1,0,1,0,0,0,0,0,1,0,0,1,1,30.63,6.32,2,123000,4,209000,2,500,1000,750,1,0,1,0,0,0,0,0,2,0,0,2,2,28.23,12.96,7,247000,9,312350,18,778.57,1285.71,1032.14,4,3,4,5,2,0,0,1,4,0,1,6,2,25.33,14.51,17,467146,21,661050,100,730.77,1230.77,980.77,9,25,30,22,13,1,0,5,15,0,3,35,3,8166688
22737,2014-09-22,60,NA,21,25,6,NA,2,1,1,OwnerOccupier,Poselenie Moskovskij,40366999.51,21819,0.492839845,0.075778755,1497,NA,0,1437,NA,0,0,NA,0,0,3,3,no,0,2,3,no,no,no,no,no,no,no,no,7341,3445,3898,3128,1618,1510,13996,7394,6602,4695,1331,3365,1497,777,721,1437,741,697,3523,1830,1694,1566,840,727,2756,1423,1333,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,206,8.45855358,6.732361525,68.40294361,5.700245301,3.861878188,3.53267974,6.520122631,0.183506282,0.238926062,13.99758,2.486043,18.01898,7.71367771,92.56413252,24,8.623782665,11.93551068,19,0.133601776,1.603221313,1.263288695,no,8.184751973,18.68636518,21.3805548,22.54890872,23.37369741,0.478623108,13,no,6.886762445,27,3.673876085,no,30.92768742,50,15.26959574,8,29.54613155,18.32511228,9.301083997,5.601574266,12.15107309,6.00980423,13.44896211,9.62496385,1.869427067,6.507849129,6.702008717,11.80154167,10.56646531,4.952101232,30.31303863,6.039066877,10.79661863,9.907036683,0.980816915,0.980816915,0.59485962,3.53267974,4.471585757,0.743591573,13.18857102,11.3625278,11.3455069,6.304777232,0.537798127,no data,21.17,14.29,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,32.38,4.89,1,117300,1,117300,1,500,1000,750,0,0,1,0,0,0,0,0,2,0,0,0,0,42.82,11.46,1,117300,1,117300,1,500,1000,750,0,0,1,0,0,0,0,0,2,0,0,0,0,46.43,12.07,1,117300,1,117300,1,500,1000,750,0,0,1,0,0,0,0,0,3,0,0,1,0,56.34,6.82,1,117300,1,117300,1,500,1000,750,0,0,1,0,0,0,0,0,3,0,0,2,0,46.77,4.56,1,117300,3,139300,14,661.54,1153.85,907.69,1,2,7,3,1,0,0,1,7,0,0,8,0,6057462
22738,2014-09-22,73,NA,9,16,1,NA,2,1,1,OwnerOccupier,Poselenie Sosenskoe,66772450.69,9553,0.336176896,0.072157581,656,NA,0,629,NA,0,0,NA,0,0,1,0,no,0,0,1,no,no,no,no,no,yes,no,no,13890,6584,7307,1370,709,661,6127,3237,2890,2056,583,1473,656,340,316,629,325,305,1542,801,742,3134,1753,1381,1207,623,584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,7.387290926,6.042433586,72.50920303,6.042433586,3.731470963,3.778526246,4.10646959,0.484031162,0.13893051,6.20147,1.870576,10.39299,10.43699948,125.2439937,47,13.2918994,12.20276215,105,0.2741393,3.289671605,0.632705499,no,3.375497513,16.41016982,19.37328142,20.52737202,21.26297895,0.881995185,38,no,3.375497485,1,4.741179006,no,22.20803699,32,7.178904995,8,22.62442521,15.04599825,4.445288041,0.744711109,9.945719763,4.795335286,3.923124594,6.05339834,0.494248054,7.862760849,8.399763961,11.75948839,7.171607766,5.325373051,28.05064841,5.837850338,8.581932287,5.773518164,4.156531422,3.202112894,4.071477443,3.778526246,5.054703364,0.420848683,4.678343764,11.32047451,11.58079609,8.517296453,0.952245858,no data,0.05,16.91,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,1,0,4.55,11.34,0,0,0,0,1,500,1000,750,0,0,1,0,0,0,0,0,1,0,0,1,0,19.57,7.76,0,0,0,0,1,500,1000,750,0,0,1,0,0,0,0,0,2,0,0,1,0,29.08,5.42,0,0,0,0,1,500,1000,750,0,0,1,0,0,0,0,0,2,0,0,1,0,31,6.55,0,0,0,0,4,1750,2875,2312.5,0,0,1,0,1,2,0,0,4,0,0,1,0,33.24,8.84,1,85159,1,189076,12,1108.33,1833.33,1470.83,0,1,4,3,2,2,0,0,12,1,0,6,1,6856020
22739,2014-09-22,82,NA,20,20,1,NA,3,1,NA,OwnerOccupier,Poselenie Vnukovskoe,25536296.81,4001,0.496315283,0.007122317,275,NA,0,264,NA,0,0,NA,0,0,0,0,no,0,1,0,no,no,no,no,no,no,no,no,17790,8350,9443,574,297,277,2566,1356,1211,861,244,617,275,143,133,264,136,128,646,336,311,3796,2035,1762,506,261,245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,3.254957188,2.430411032,29.16493239,2.430411032,1.427563948,1.784853449,5.159690618,0.106465692,0.253098373,17.15994,1.609124,19.75243,4.443843442,53.3261213,24,4.443843442,5.884488746,24,0.079055569,0.948666825,0.986646664,no,7.733115283,17.72378605,20.44440121,21.61266868,22.48329688,2.972639729,13,no,3.427685631,27,1.77686881,no,26.40763921,50,18.07475093,8,30.60664204,18.01834444,9.678292247,6.136164355,10.63715667,4.297099815,16.2541173,7.141971515,2.152551407,3.229868317,3.424027905,14.60669687,8.875239311,7.216156755,25.79299042,2.761086065,13.60177382,9.865637191,1.206388343,4.445733971,1.772024535,1.784853449,1.54058401,1.479855498,13.29111316,14.16768299,10.4910185,5.167065963,0.594404698,no data,38.05,2.83,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,36.05,1.47,0,0,0,0,2,1000,1750,1375,0,0,1,0,1,0,0,0,0,0,0,0,0,36.6,1.3,0,0,1,17000,2,1000,1750,1375,0,0,1,0,1,0,0,0,1,0,0,0,0,41,1.3,0,0,1,17000,3,833.33,1500,1166.67,0,0,2,0,1,0,0,1,2,0,0,0,0,45.02,1.91,0,0,2,22000,9,700,1222.22,961.11,0,1,5,2,1,0,0,1,3,0,0,6,0,35.07,5.43,1,117300,3,139300,17,775,1312.5,1043.75,1,3,7,4,1,1,0,2,12,0,0,9,0,10421465
22740,2014-09-22,43,26,3,9,2,1968,2,4,2,Investment,Golovinskoe,8841267.454,100846,0.127511955,0.307466659,4566,2646,4,5048,5396,6,0,325,2,0,3,2,no,0,5,9,no,no,no,no,no,no,yes,no,94564,42750,51814,10346,5389,4957,63495,32914,30581,27005,7943,19062,4566,2414,2152,5048,2588,2460,11692,6102,5590,19935,9452,10483,9037,4702,4335,326,101,0,0,149,2,74,0,0,0,326,6,4,217,85,14,77,3.011368415,1.827523708,20.01799536,1.66816628,0.098916744,0.092217941,0.920881875,0.412779146,0.326858115,20.01521,1.225406,6.168104,4.215732266,50.58878719,62,4.102430334,5.9832204430000004,54,0.357712044,4.292544526,0.386652849,no,4.149828371,8.4802466,11.22815683,11.95245102,13.28022821,0.250161019,14,no,3.907625733,8,2.306045327,no,12.23140082,83,9.455966454,5,20.34751892,3.310483956,2.977966314,0.413372158,5.191533373,2.107356893,21.6088283,1.579454392,0.33615002,1.533355481,4.631986111,5.921990285,1.862499945,1.157512634,3.144374135,2.017525918,2.538784597,0.941580723,0.537710249,0.7654029,0.412242979,0.092217941,0.960653919,1.126847302,7.089335228,11.74369783,8.739502389,3.241936374,0.142871538,poor,5.29,4.43,0,0,0,0,7,614.29,1071.43,842.86,0,1,4,2,0,0,0,0,0,0,0,1,0,25.25,4.31,2,24300,6,69740,20,540,950,745,0,6,10,4,0,0,0,1,0,0,0,3,1,17.35,6.73,8,307627,9,150640,37,591.43,1014.29,802.86,2,14,12,6,3,0,0,3,2,0,0,8,1,17.88,7.99,13,369402,10,153640,53,649.02,1098.04,873.53,2,17,18,12,3,1,0,4,2,0,0,15,1,17.15,13.89,21,800530,19,685209,91,654.65,1110.47,882.56,5,26,33,21,4,2,0,6,3,0,0,29,2,17.71,15.1,52,1325043,38,1315663,223,689.85,1159.9,924.87,26,63,65,48,16,5,0,13,18,0,1,61,10,8700000
22741,2014-09-22,72,42,4,14,1,1995,3,10,2,Investment,Novokosino,3707575.212,103746,0.030566196,0.041365446,5539,3530,5,5569,6159,5,0,NA,1,0,1,0,no,0,4,0,no,no,no,no,no,no,no,no,94561,41048,53513,11940,5998,5942,73158,35602,37556,18648,5399,13249,5539,2753,2786,5569,2826,2743,13609,6847,6762,18480,8434,10046,10329,5184,5145,177,4,0,0,0,4,169,0,0,0,177,0,0,0,102,75,32,3.272287148,2.974802223,28.97168621,2.414307184,0.421430304,0.407925484,1.289823532,0.063878874,0.625396335,7.377984,1.129085,5.39466,3.296658853,39.55990624,56,4.224897405,4.891525008,11,0.118316925,1.419803101,0.157840805,no,0.518146835,8.611869346,12.24380837,12.83543522,14.3119491,0.518146833,1,no,2.700323292,21,1.886887131,no,18.73051458,5,4.927481611,3,6.076664798,14.48556638,3.30554269,1.368714497,7.928415839,1.691063732,9.774387645,1.460152607,0.897830672,0.388064173,0.388064173,10.54361102,1.276168215,0.995528479,11.82754758,1.431546793,3.621206897,0.407925484,0.864027977,2.067857949,1.915357145,0.407925484,0.318516623,0.339073899,8.441338083,3.564262346,2.534881139,3.268814302,1.060624587,good,6.89,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,1,1,0,0,2,0,2.94,5.84,0,0,1,30200,0,NA,NA,NA,0,0,0,0,0,0,0,1,1,0,0,3,1,6.25,11.88,0,0,5,152417,6,920,1500,1210,1,2,1,1,0,1,0,1,3,0,0,5,1,10.93,9.48,0,0,8,192340,12,763.64,1272.73,1018.18,1,3,4,3,0,1,0,2,6,0,1,6,2,17.25,5.59,1,111700,14,251356,23,640.91,1090.91,865.91,1,7,9,5,0,1,0,3,7,0,6,14,4,18.88,4.02,2,196700,22,676395,79,658.44,1123.38,890.91,2,19,33,20,4,1,0,9,16,0,8,36,10,9600000
